id,place_name,average_rating,granular_category,lat,lng
2684,Stop,3.9,cafe,24.7366375,46.5750156
2685,Tim Hortons,4.4,cafe,24.6853152,46.5764095
2686,Tikkaya Café,4.6,cafe,24.7431428,46.5636227
2687,Shahi Kaif,3.1,cafe,24.7432383,46.563682
2688,Diriyah address,4.1,cafe,24.7430904,46.5642804
2689,Valley,3.8,cafe,24.7433321,46.5640171
2690,Honge balcony,3.2,cafe,24.7433581,46.564586
2691,Lounge of Diriyah nights,4.8,cafe,24.7350715,46.5779898
2692,Ibn Batuta Kofi,2.3,cafe,24.7434006,46.5647387
2693,Druze spring,3.6,cafe,24.7434299,46.5646921
2694,They are sufficient & Records,4.1,cafe,24.745133,46.5378962
2695,Marriott,3,cafe,24.741141,46.5718405
2696,Smurhan,4.3,cafe,24.7413125,46.5715625
2697,I will,3.7,cafe,24.7411542,46.5719118
2698,Gray,4.7,restaurant,24.6866125,46.5823906
2699,Ray Ship,3.7,restaurant,24.686217,46.582631
2700,Tim Hortons,4.4,restaurant,24.6853152,46.5764095
2701,Barn,2.9,restaurant,24.6853778,46.5762417
2702,Vivi Joyce Landmark,3.8,restaurant,24.6853768,46.5830673
2703,Rehana Restaurant,3.5,restaurant,24.685418,46.5832684
2704,buffet,3.8,restaurant,24.6859656,46.5842436
2705,Al -Baraka Al -Bukhari Restaurant,3.4,restaurant,24.6859298,46.5842818
2706,Jean Burger,3,restaurant,24.6848136,46.5748192
2707,The values ​​of the days of time,4,restaurant,24.6862505,46.5855989
2708,Gatuti and Karak the road,4.5,restaurant,24.6855895,46.5735521
2709,Karak my duties for fast food,3.8,restaurant,24.6855474,46.5735581
2710,Fresh Fast,3.7,restaurant,24.6855798,46.5735066
2711,One minute burger,5,restaurant,24.6855472,46.5734
2712,Kabbah Zone his race,4.6,restaurant,24.6878897,46.5862699
2713,Alf Awafi Restaurant,3.9,restaurant,24.6879199,46.586393
2714,Al -Riyadh Al -Bukhari taste restaurant,4.3,restaurant,24.6810524,46.5818542
2715,Fawal is not Sudanese,3.6,restaurant,24.6819352,46.5838219
2716,Falafel,4,restaurant,24.6880432,46.586894
2717,Arbies,4.6,restaurant,24.6842275,46.5723653
2718,Fu left Rahaf Al -Shammari,5,cafe,24.5573017,46.7282314
2719,Food left the taste bait,5,cafe,24.5577883,46.7281379
2720,Vilucci Café Al Azizia,4.1,cafe,24.5693569,46.7537077
2721,Feeling dose,4.6,cafe,24.5694024,46.7536782
2722,Hit a specialist coffee,4.5,cafe,24.5694739,46.7536288
2723,Restaurant equipment,5,cafe,24.5703171,46.7431961
2724,Morocco coffee,4.5,cafe,24.5569117,46.7268256
2725,Coffee CafeCofen Cafe |Azizia,4,cafe,24.5701612,46.7532614
2726,Kofi was,4.8,cafe,24.5529141,46.724758
2727,Trophy,5,cafe,24.5658204,46.7633949
2728,Park near Harhaj Bin Qasim,3,cafe,24.5718173,46.7401174
2729,Cafe Hot Star,5,cafe,24.5719813,46.7533151
2730,Kyan - Kyan,4.1,cafe,24.5672599,46.762555
2731,Sweet time Zain,4.3,cafe,24.5719895,46.7535317
2732,We will transfer caf,4.5,cafe,24.5721332,46.753391
2733,Batel is enough,4.3,cafe,24.5721761,46.7536309
2734,Café solution,4.3,cafe,24.5722248,46.7539504
2735,CoBen,4,cafe,24.5722874,46.7542881
2736,Tea,4.6,cafe,24.5519273,46.7230003
2737,Coffee,4,cafe,24.5587615,46.7698815
2738,Herfy,3.7,restaurant,24.7431591,46.8080292
2739,Maestro Pizza,3.9,restaurant,24.7647611,46.8024448
2740,Hambarten,4.1,restaurant,24.7646102,46.8023103
2741,Abeer Al -Sham Restaurant,3.7,restaurant,24.7406358,46.8095948
2742,Subway,3.9,restaurant,24.7780986,46.823825
2743,Al -Qasawiya Kabsa,3.9,restaurant,24.7634454,46.8003961
2744,Jean Burger,3.8,restaurant,24.762564,46.800116
2745,Herfy,3.5,restaurant,24.762387,46.7998455
2746,McDonald's,3.8,restaurant,24.761951,46.798997
2747,Dominos Pizza,3.8,restaurant,24.7804513,46.8271099
2748,Fish auction center and restaurant,3.8,restaurant,24.771593,46.8006692
2749,Excellent Fleet Restaurant - Al Gulf Restaurant - Al Khaleej District,3.5,restaurant,24.7799881,46.8104991
2750,Hot pizza,3.9,restaurant,24.7378894,46.8437018
2751,Hot pizza,3.9,restaurant,24.7313523,46.8342286
2752,Dominos Pizza,4,restaurant,24.7565075,46.7911691
2753,Herfy,3.8,restaurant,24.7809607,46.7975115
2754,Kentucky Restaurant,3.5,restaurant,24.7295328,46.8364104
2755,McDonald's,3.8,restaurant,24.728913,46.837199
2756,Jean Burger,3.8,restaurant,24.725404,46.816208
2757,BerraisezerBurgerizzr,4,restaurant,24.72488,46.816092
2758,CafeJat Cafe,4.7,cafe,24.7911334,46.8713572
2759,Veloce Nadwa - Velucci symposium,3.8,cafe,24.793764,46.8636778
2760,Brad Karak,4.3,cafe,24.7894284,46.8741456
2761,The sweetest place of Shahi Abu Al -Ezz,3,cafe,24.7904419,46.8727298
2762,Daily cup,4.7,cafe,24.7939694,46.863771
2763,Tea,3.8,cafe,24.7876526,46.8767175
2764,Dan Cafe,4,cafe,24.7876434,46.8767395
2765,Karak House,4.7,cafe,24.7874785,46.8772841
2766,Nine Cafe,4.4,cafe,24.7871926,46.8778756
2767,CapoKapu - toaster and specialized coffee,4.7,cafe,24.7931927,46.8688923
2768,Dan Cafe,3.8,cafe,24.7937373,46.850332
2769,Dunkin Dontes,3.9,cafe,24.7880124,46.8773478
2770,Asia Restaurant and Kofi,3,cafe,24.787974,46.877411
2771,Diwaniya Café Samara,4.8,cafe,24.7879058,46.877516
2772,Cafe and Dallah Cafe,5,cafe,24.7935449,46.8683214
2773,Al -Shi Window,3,cafe,24.7860447,46.879396
2774,Al -Alamein tea,4.8,cafe,24.792998,46.8699218
2775,Evening tea,4.6,cafe,24.7938482,46.8678595
2776,House Nayef Abu Tathallah,5,cafe,24.7516627,46.8449735
2777,Java Cafe,3.5,cafe,24.7481257,46.8547555
2778,The cafe is valuable,5,cafe,24.8009031,46.8891864
2779,Create values ​​for entertainment,4.6,cafe,24.8009135,46.8891691
2780,Al -Shi Window,3,cafe,24.7860447,46.879396
2781,ADNOC Service StationThe Street River (2061),5,cafe,24.7945625,46.8793125
2782,Arrow Cafe Cafe Cafe Cafe,4.4,cafe,24.7944809,46.8792131
2783,Daily CUP Daily Kab,3.8,cafe,24.8000337,46.8840027
2784,How Cafe - Kef Cafe,4.7,cafe,24.7924509,46.8783809
2785,Coffee,5,cafe,24.7933045,46.8785892
2786,Nine Cafe,4.4,cafe,24.7871926,46.8778756
2787,"Mska, dear neighbor",5,cafe,24.8030667,46.8935671
2788,Diwaniya Café Samara,4.8,cafe,24.7879058,46.877516
2789,Asia Restaurant and Kofi,3,cafe,24.787974,46.877411
2790,Dunkin Dontes,3.9,cafe,24.7880124,46.8773478
2791,Karak House,4.7,cafe,24.7874785,46.8772841
2792,Dan Cafe,4,cafe,24.7876434,46.8767395
2793,Tea,3.8,cafe,24.7876526,46.8767175
2794,Diwaniya Daka Al -Kif,4.6,cafe,24.7913971,46.8766323
2795,Black Distill,4.2,cafe,24.8012808,46.8822379
2796,satin,5,cafe,24.8044187,46.8852511
2797,Brad Karak,4.3,cafe,24.7894284,46.8741456
2798,Cafe coffee,4.5,cafe,24.749442,46.8361358
2799,Sawsan Mountain Café,4,cafe,24.7451804,46.8456508
2800,Dodi Cafe is sufficient,3.9,cafe,24.7476199,46.8372941
2801,Copy coffee corner,4.4,cafe,24.7474636,46.8373937
2802,Kacte Cafe,4.1,cafe,24.7446995,46.8460625
2803,Starbucks for Vincir,3,cafe,24.7580462,46.8571089
2804,Daily Kar,4.5,cafe,24.7454521,46.8389012
2805,Cafe Star Sky,4.1,cafe,24.7537875,46.8324531
2806,Java Cafe,3.5,cafe,24.7481257,46.8547555
2807,High coffee,4,cafe,24.7546678,46.832072
2808,Shahi my pill,4.3,cafe,24.7446544,46.8394697
2809,Java Time,3,cafe,24.7514503,46.8574556
2810,Sasco palm tree,3.7,cafe,24.759269,46.8321262
2811,Coffee porcott,3.3,cafe,24.7433036,46.8468985
2812,Dunkin,3.3,cafe,24.7595625,46.8320625
2813,Diwaniya of the future,4,cafe,24.7434145,46.8415015
2814,Kafi Shop,3,cafe,24.7479372,46.8561098
2815,Café 7,3,cafe,24.7432487,46.8407952
2816,Diwaniya Dawi tea,4.6,cafe,24.7436699,46.8389339
2817,Nesnas Al -Naseem,4,cafe,24.743882,46.8383659
2818,Al -Sham Square M11,4.1,restaurant,24.7954271,46.8880864
2819,Rama Pizza,3.9,restaurant,24.7955088,46.8881226
2820,Abia Abed,4.7,restaurant,24.7963678,46.8961373
2821,"Swakhn Restaurant, the seminar branch",3.8,restaurant,24.7961136,46.8885833
2822,Al -Anzi's luxury buffet,5,restaurant,24.7971046,46.8912739
2823,Bessal to serve meals,4.4,restaurant,24.7929263,46.8848775
2824,For a fast food for fast food,4.1,restaurant,24.7970115,46.8965864
2825,Buffed to get hungry dolls,4.4,restaurant,24.7979181,46.8913484
2826,Dima's values,4.3,restaurant,24.7979684,46.891384
2827,The Burger,3.9,restaurant,24.7933811,46.8840114
2828,Buffet,3.4,restaurant,24.7934294,46.8839388
2829,Delicious Shawarma Restaurant,4.2,restaurant,24.7986546,46.8917415
2830,A buffet of Khartoum's pleasures,5,restaurant,24.7932782,46.8832045
2831,Bukhari Restaurant,2.3,restaurant,24.7935147,46.8827312
2832,Karizma Catering,3,restaurant,24.7935822,46.8827643
2833,Mama Maryam,3.7,restaurant,24.786546,46.8814297
2834,"24,7942661, 46,8825094",4,restaurant,24.7942993,46.8825336
2835,"Luxury, Tasali Taraf",3.8,restaurant,24.7990005,46.8980248
2836,Falafel Qena,3,restaurant,24.7862338,46.8811767
2837,My chicken corner restaurant,5,restaurant,24.8002643,46.8925173
2838,Excellent Fleet Restaurant - Al Gulf Restaurant - Al Khaleej District,3.5,restaurant,24.7799881,46.8104991
2839,Burger Mashwi/grilled burger,1,restaurant,24.7709408,46.8546851
2840,Housing families- Public Security Riyadh,5,restaurant,24.7709443,46.8546815
2841,buffet,5,restaurant,24.7709254,46.8546681
2842,Karak Bahrain,5,restaurant,24.7572532,46.8584915
2843,Asia Test Astorana,4.8,restaurant,24.7550712,46.8663194
2844,Pisa Shop St.,5,restaurant,24.7547464,46.8658635
2845,House Karama Restaurant,3.9,restaurant,24.7868639,46.8705178
2846,Boufia Muhammad Faisal,3,restaurant,24.7885867,46.867367
2847,Grill Retsorana breakfast,3,restaurant,24.7545261,46.866529
2848,Al Bukhari Ratorana,4,restaurant,24.7545029,46.8665493
2849,Th Flore Kitchen @ Story,3,restaurant,24.7902352,46.860578
2850,Kalban Retorna,3,restaurant,24.7544696,46.8666733
2851,buffet,3.8,restaurant,24.7843895,46.8741651
2852,Sultana restaurants,4.2,restaurant,24.7843944,46.8741899
2853,Soden units,4.5,restaurant,24.7727214,46.8376723
2854,Darna Bukhari Restaurant,3,restaurant,24.7902899,46.8664423
2855,Buffed place stars for fast food,3.5,restaurant,24.7604573,46.8408234
2856,Originally,4.3,restaurant,24.7603293,46.8406871
2857,authority,4.3,restaurant,24.7512971,46.8574408
2858,Shahi Saddam,4.1,cafe,24.6537654,46.5870472
2859,Al -Shadhliya Asset Café,4.3,cafe,24.6538959,46.5859545
2860,On Off Coffee,4.7,cafe,24.6530344,46.587506
2861,Today's tea,4.1,cafe,24.6532171,46.5860686
2862,Tea taste,4.3,cafe,24.6531701,46.5854202
2863,Plot Trojan Café,4,cafe,24.6532007,46.5853124
2864,Java Cafe,4.3,cafe,24.6532628,46.5846752
2865,Diwaniya Shaqran,4,cafe,24.6538909,46.5831995
2866,Luxurious,4.1,cafe,24.6532472,46.5838928
2867,Veloce - Vilucci,4.6,cafe,24.6532453,46.5838549
2868,Double Shot Cafe,4.1,cafe,24.6531623,46.5838274
2869,Poor tea,4.8,cafe,24.6532489,46.5830303
2870,Kofi & Sweet City,3.9,cafe,24.653915,46.5817335
2871,Specialized coffee,4.3,cafe,24.6532433,46.582086
2872,Jammartine Shisha Cafe,4.3,cafe,24.6539339,46.5804371
2873,Shahi two embers,1,cafe,24.6539898,46.5803438
2874,Dust,3,cafe,24.6660687,46.5772341
2875,Shahi and Shaboura,4.4,cafe,24.6532944,46.5799701
2876,Shi at Shabura,3.3,cafe,24.6532789,46.5799576
2877,Bars is enough,4.2,cafe,24.6540057,46.5784388
2878,Hashem Corner Restaurant,3.9,restaurant,24.7541275,46.8163948
2879,Skrir House,4.1,restaurant,24.7549995,46.8657356
2880,McDonald's,3.7,restaurant,24.750081,46.822255
2881,Hardez,3.8,restaurant,24.7663125,46.8050625
2882,Fish auction center and restaurant,3.8,restaurant,24.771593,46.8006692
2883,Dominos Pizza,3.8,restaurant,24.7860698,46.7996292
2884,Maestro Pizza,3.9,restaurant,24.7647611,46.8024448
2885,Hambarten,4.1,restaurant,24.7646102,46.8023103
2886,Herfy,3.8,restaurant,24.7809607,46.7975115
2887,Al -Qasawiya Kabsa,3.9,restaurant,24.7634454,46.8003961
2888,Herfy,3.7,restaurant,24.7421129,46.8263617
2889,Jean Burger,3.8,restaurant,24.762564,46.800116
2890,Ready restaurants and kitchens,3.7,restaurant,24.8109326,46.8119304
2891,Dominos Pizza,4,restaurant,24.7411934,46.8270303
2892,Herfy,3.5,restaurant,24.762387,46.7998455
2893,McDonald's,3.8,restaurant,24.761951,46.798997
2894,Hot pizza,3.9,restaurant,24.7378894,46.8437018
2895,Pergarezar,4.1,restaurant,24.80856,46.806484
2896,Kentucky,3.6,restaurant,24.8062418,46.8028031
2897,Burger King,3.8,restaurant,24.806379,46.801048
2898,Moroccan mood,4.7,cafe,24.6446701,46.5473795
2899,Café entity,3.9,cafe,24.6710061,46.5503874
2900,Shakran tea,4.3,cafe,24.6598228,46.5236724
2901,Watar Cafe,4.1,cafe,24.6447342,46.5492062
2902,Khaled Nasser Mohammed Al -Saif,3,cafe,24.6484871,46.5542233
2903,Shahi and coffee Anas,5,cafe,24.6626659,46.5240442
2904,How princes coffee and Shahi Sultan?,3.7,cafe,24.662736,46.524053
2905,3BEANS COFFEE,4,cafe,24.6443307,46.5485974
2906,Dunkin,5,cafe,24.6436414,46.5476255
2907,They came,3.3,cafe,24.6522211,46.5576105
2908,Love and paper,4.7,cafe,24.6424062,46.545465
2909,Hookah Cafe SAQR,4.4,cafe,24.6613272,46.5225299
2910,Shahi Al -Dahna buffet,3.2,cafe,24.6713037,46.5529135
2911,Sufficient filter for the competent coffee Mahdi,4.2,cafe,24.6617927,46.5225367
2912,Barn,2.9,cafe,24.6484399,46.5561137
2913,Dunkin Dontes,4.1,cafe,24.648272,46.5563786
2914,Diam Diamond,3.5,cafe,24.6486645,46.5567927
2915,McCain coffee,3.5,cafe,24.6486094,46.5570626
2916,Tiller,4.3,cafe,24.6450751,46.5536499
2917,TB Plus,4.9,cafe,24.6608704,46.5211505
2918,Club Hoss,3,cafe,24.6729409,46.6244511
2919,Stop,4.3,cafe,24.6806659,46.6232317
2920,Draft Café,4,cafe,24.6747518,46.6248755
2921,Bateel,4.8,cafe,24.6746783,46.6249907
2922,Dunkin,3.9,cafe,24.6814378,46.623465
2923,Dr. Kev,4,cafe,24.681928,46.6230908
2924,Musa & Palm,4.5,cafe,24.6822623,46.623934
2925,Atmosphere (Royal Commission for the City of Riyadh),3,cafe,24.6826822,46.6236396
2926,Sufficient to,4,cafe,24.6832935,46.6231824
2927,Paul |Paul,5,cafe,24.6832935,46.6231824
2928,Dunkin Dontes,4,cafe,24.6660412,46.6212523
2929,You will send your foundations,4.2,cafe,24.6820085,46.6252153
2930,Biano Long,3.7,cafe,24.6667765,46.6231129
2931,Starbucks,3.8,cafe,24.6665229,46.6230669
2932,Draft Cafe,3.9,cafe,24.6840166,46.6241584
2933,Vanky Switz X Reson is enough,3.6,cafe,24.686557,46.6215908
2934,Clack Cigar Long,4.5,cafe,24.6669343,46.6251749
2935,I know,4.2,cafe,24.6669232,46.6267027
2936,Cafe the,4.3,cafe,24.6669349,46.62675
2937,Via Riad Western Gate,5,cafe,24.6638439,46.6257576
2938,Shero,4.3,restaurant,24.7023373,46.6510653
2939,Maestro Pizza,4,restaurant,24.7022501,46.651212
2940,Burger Kassel,4.1,restaurant,24.714561,46.6345087
2941,Kazapasta,4.1,restaurant,24.7022663,46.6513348
2942,Xinoa,4.1,restaurant,24.702215,46.6516037
2943,Subway,3.9,restaurant,24.7146152,46.6345647
2944,Sheikh MandiSheikh almandi,3.7,restaurant,24.632406,46.6135967
2945,Yarmouk,5,restaurant,24.6784733,46.6151241
2946,বিলাসবহুল রেস্টুরেন্ট,5,restaurant,24.6784733,46.6151241
2947,Laila Restaurant,3.4,restaurant,24.6797008,46.6192398
2948,Koji,4.5,restaurant,24.6747,46.6235554
2949,Mesquite Miskit,4.6,restaurant,24.6745977,46.6236188
2950,10:10 Long,3.9,restaurant,24.6739756,46.6243761
2951,Caribu Coffee,4.3,restaurant,24.680462,46.623305
2952,With your excuse,2.3,restaurant,24.6805791,46.6232431
2953,Wokx .. Wox,2.4,restaurant,24.6748632,46.6248524
2954,Carcy Pisa I would like hawks,4.3,restaurant,24.6752509,46.6249898
2955,Bateel,4.8,restaurant,24.6746783,46.6249907
2956,Kodo,3.8,restaurant,24.6811625,46.6230535
2957,Qais B. Mizu Look,4.5,restaurant,24.6744957,46.6250376
2958,Gatuti and Karak the road,4.5,restaurant,24.6855895,46.5735521
2959,Jean Burger,3,restaurant,24.6848136,46.5748192
2960,Barn,2.9,restaurant,24.6853778,46.5762417
2961,Tim Hortons,4.4,restaurant,24.6853152,46.5764095
2962,Buffet Shatira Zaman,4.3,restaurant,24.6691074,46.5727377
2963,Rama Pizza Al -Mahdia Branch,4.7,restaurant,24.6706706,46.5496395
2964,Jinan's values,4.3,restaurant,24.6702087,46.5498411
2965,Hili meal (Fawal and peoples of Hly meal),4.2,restaurant,24.6701623,46.5484468
2966,Al -Rafidain Gate Restaurant,3.6,restaurant,24.6698016,46.5471208
2967,Mento Wikhash Sanabel Al -Hijaz,4.8,restaurant,24.6697848,46.547064
2968,"Mento and mesh leaf, the Mahdia branch",4.5,restaurant,24.6697471,46.5470675
2969,Express Pizza,4.1,restaurant,24.6696206,46.5465098
2970,Enab Lyan Mahdia,4.8,restaurant,24.6696082,46.5464676
2971,Al -Riyadh Al -Bukhari taste restaurant,4.3,restaurant,24.6810524,46.5818542
2972,Chestta shawarma,4.1,restaurant,24.6694767,46.5462289
2973,Coffee,3.6,restaurant,24.6690093,46.5459514
2974,Al -Ardi restaurants and kitchens,3.7,restaurant,24.6693338,46.5454181
2975,Grille,3.9,restaurant,24.6865472,46.5817305
2976,Hot pizza,3.9,restaurant,24.6692881,46.5453015
2977,The house of taste b,4,restaurant,24.6692683,46.5452272
2978,Starbucks Starbucks,4.4,cafe,24.5529239,46.634202
2979,Barawi Cafe (Najmuddin Road),4.6,cafe,24.5525235,46.6329503
2980,London Coffee London Coffee,3.9,cafe,24.5457215,46.652283
2981,Professional Command Café - Aseeto ​​Al -Hazm,4.5,cafe,24.5411901,46.6521923
2982,His liver and Karak,4.7,cafe,24.5355004,46.6486198
2983,Dallah Maryam Café for Arab Coffee,4.3,cafe,24.5375175,46.6505699
2984,Dan Cafe Al -Hazm,4.8,cafe,24.5374106,46.650851
2985,Shahi Bashir,4.5,cafe,24.543128,46.6531393
2986,Diwaniya Al -Hazm,4.5,cafe,24.5320633,46.6348701
2987,Al -Thameria Corner Café,3.7,cafe,24.5320397,46.6348411
2988,We would like nod alkif,4.5,cafe,24.5519135,46.6289084
2989,Coffee beams healing,3,cafe,24.5441303,46.6550227
2990,Black River Kofi,4.4,cafe,24.5383357,46.6543178
2991,Coffee mini mini made with love,2,cafe,24.5576962,46.6375272
2992,Coffee,3.8,cafe,24.543479,46.655648
2993,Arabica Star,4.4,cafe,24.538217,46.6547111
2994,Aya is enough,5,cafe,24.5582655,46.6371952
2995,Porto Cafe,4.4,cafe,24.5584612,46.6372917
2996,Java More Coffee Java Moore Coffee,3,cafe,24.5583646,46.6364781
2997,Mini mini,2.9,cafe,24.5585375,46.6370491
2998,Hambarten,3.9,restaurant,24.6323112,46.5657878
2999,Abu Jabara,4.1,restaurant,24.6325413,46.5648429
3000,Pigeon time restaurants,4.2,restaurant,24.6383518,46.5586793
3001,Jean Burger,3.7,restaurant,24.632401,46.56467
3002,McDonald's,3.7,restaurant,24.631477,46.56466
3003,BerraisezerBurgerizzr,3.9,restaurant,24.629409,46.561442
3004,Sobia Saad Khudari,3.7,restaurant,24.6537314,46.5928543
3005,Shahi in the brain,4.4,restaurant,24.6536958,46.5919859
3006,Burger,4.2,restaurant,24.6536911,46.5943122
3007,Nahir Bukhari Restaurant,3.7,restaurant,24.6538026,46.5892212
3008,Kitchen Park,3.6,restaurant,24.6538401,46.5883434
3009,Barn,3.7,restaurant,24.6531258,46.5932679
3010,Kantaka |Kenkka,3.3,restaurant,24.653784,46.5883574
3011,Halhala solution,4.5,restaurant,24.6530434,46.5927163
3012,Swl |Sowl,4.1,restaurant,24.6530452,46.5928294
3013,India Palace,3.2,restaurant,24.6538727,46.5880387
3014,Shawarma Sha ...,3.8,restaurant,24.6540403,46.5875905
3015,Shahi Bukha Abdullah,4.2,restaurant,24.653455,46.5958593
3016,Hana,4.2,restaurant,24.65296,46.5901759
3017,Sha ... in the skull,4.1,restaurant,24.6537872,46.587561
3018,Coffee Shop,4.2,cafe,24.7800092,46.8271228
3019,Beja,4.8,cafe,24.7799453,46.8269974
3020,The Gulf Cafe Gulf,4,cafe,24.7797491,46.8265832
3021,Mix Kofi,4.3,cafe,24.7789026,46.8262771
3022,"For the sale of firewood, charcoal, Shahi and Karak Abdulaziz Al -Shahrani milk",5,cafe,24.7886975,46.8295237
3023,Bid Coffee,4.6,cafe,24.7890478,46.8291461
3024,Insect,4.5,cafe,24.7890719,46.8289682
3025,"On the occasion of the experimental opening, 35% discount on all items starting from April 25, 2024 for 15 days, for maintenance work closed two periods",4.7,cafe,24.7685625,46.8306875
3026,Ramsa Cafe,3.9,cafe,24.7695621,46.829355
3027,Trio Lounge,4.5,cafe,24.7694982,46.8293889
3028,Jay one,4.3,cafe,24.7747387,46.8253973
3029,Egery tea,1,cafe,24.786981,46.8262264
3030,Pour,4.1,cafe,24.7742181,46.8551965
3031,Sharjah Diwaniya,4.3,cafe,24.7857423,46.8239705
3032,The values ​​of Majid,4.2,cafe,24.7765462,46.8225633
3033,Dan Cafe,3.8,cafe,24.7937373,46.850332
3034,Barn,3.4,cafe,24.7946422,46.8490286
3035,surplus,3,cafe,24.7682725,46.8266166
3036,Iman for tea and coffee,5,cafe,24.796691,46.8430018
3037,Tea time,4.5,cafe,24.7856266,46.822553
3038,Barn,2.9,cafe,24.6853778,46.5762417
3039,Tim Hortons,4.4,cafe,24.6853152,46.5764095
3040,Café entity,3.9,cafe,24.6710061,46.5503874
3041,Feto is enough,4.3,cafe,24.6700073,46.5489153
3042,Shahi shop,4.7,cafe,24.6691569,46.5466251
3043,Coffee,3.6,cafe,24.6690093,46.5459514
3044,For a coffeecraft oven,4.3,cafe,24.6863601,46.5819873
3045,Daily Dosage Coffee Shop,4.9,cafe,24.6863265,46.5822576
3046,Dust,3,cafe,24.6660687,46.5772341
3047,Exquisite,5,cafe,24.6872441,46.5823725
3048,Costa Coffee,3,cafe,24.6872294,46.5824106
3049,Shahi Abu Walid,4.2,cafe,24.6853409,46.5836758
3050,Cinnabon,3.4,cafe,24.667831,46.541205
3051,Moroccan mood,3.4,cafe,24.6677853,46.5407313
3052,Hall - Hall,4.7,cafe,24.6674647,46.5395181
3053,Shahi taste,4.8,cafe,24.6886967,46.587749
3054,Coffee,3.5,cafe,24.6884335,46.5881651
3055,Moroccan taste,3.6,cafe,24.6884844,46.5884424
3056,Shahi fire,4,cafe,24.6675931,46.5381385
3057,Ki café,4,cafe,24.6885228,46.5886107
3058,Duania Qaboos Café,3,cafe,24.8007811,46.8440872
3059,Shahi Antar,4,cafe,24.7901236,46.8216329
3060,Barn,3.4,cafe,24.7946422,46.8490286
3061,ChildrenSpecialized coffee,4.7,cafe,24.7805349,46.8279298
3062,Najd divisions,4.2,cafe,24.7805349,46.8279298
3063,Moroccan taste is sufficient,3.4,cafe,24.7791048,46.8314153
3064,Kafi Shop,3,cafe,24.7801193,46.8285907
